GSM1539409,GSM1539410,GSM1539411,GSM1539412,GSM1539413,GSM1539414,GSM1539415,GSM1539416,GSM1539417,GSM1539418,GSM1539419,GSM1539420,GSM1539421,GSM1539422,GSM1539423,GSM1539424,GSM1539425,GSM1539426,GSM1539427,GSM1539428,GSM1539429,GSM1539430,GSM1539431,GSM1539432,GSM1539433,GSM1539434,GSM1539435,GSM1539436,GSM1539437,GSM1539438,GSM1539439,GSM1539440,GSM1539441,GSM1539442,GSM1539443,GSM1539444,GSM1539445,GSM1539446,GSM1539447,GSM1539448,GSM1539449,GSM1539450,GSM1539451,GSM1539452,GSM1539453,GSM1539454,GSM1539455,GSM1539456,GSM1539457,GSM1539458,GSM1539459,GSM1539460,GSM1539461,GSM1539462,GSM1539463,GSM1539464,GSM1539465,GSM1539466,GSM1539467,GSM1539468,GSM1539469,GSM1539470,GSM1539471,GSM1539472,GSM1539473,GSM1539474,GSM1539475,GSM1539476,GSM1539477,GSM1539478,GSM1539479,GSM1539480,GSM1539481,GSM1539482,GSM1539483,GSM1539484,GSM1539485,GSM1539486,GSM1539487,GSM1539488,GSM1539489,GSM1539490,GSM1539491,GSM1539492,GSM1539493,GSM1539494,GSM1539495,GSM1539496,GSM1539497,GSM1539498,GSM1539499,GSM1539500,GSM1539501,GSM1539502,GSM1539503,GSM1539504,GSM1539505,GSM1539506,GSM1539507,GSM1539508,GSM1539509,GSM1539510,GSM1539511,GSM1539512,GSM1539513,GSM1539514,GSM1539515,GSM1539516,GSM1539517,GSM1539518,GSM1539519,GSM1539520,GSM1539521,GSM1539522,GSM1539523,GSM1539524,GSM1539525,GSM1539526,GSM1539527,GSM1539528,GSM1539529,GSM1539530,GSM1539531,GSM1539532,GSM1539533,GSM1539534,GSM1539535,GSM1539536,GSM1539537,GSM1539538,GSM1539539,GSM1539540,GSM1539541,GSM1539542,GSM1539543,GSM1539544,GSM1539545,GSM1539546,GSM1539547,GSM1539548,GSM1539549,GSM1539550,GSM1539551,GSM1539552,GSM1539553,GSM1539554,GSM1539555,GSM1539556,GSM1539557,GSM1539558,GSM1539559,GSM1539560,GSM1539561,GSM1539562,GSM1539563,GSM1539564,GSM1539565,GSM1539566,GSM1539567,GSM1539568,GSM1539569,GSM1539570,GSM1539571,GSM1539572,GSM1539573,GSM1539574,GSM1539575,GSM1539576,GSM1539577,GSM1539578,GSM1539579,GSM1539580,GSM1539581,GSM1539582,GSM1539583,GSM1539584,GSM1539585,GSM1539586,GSM1539587,GSM1539588,GSM1539589,GSM1539590,GSM1539591,GSM1539592,GSM1539593,GSM1539594,GSM1539595,GSM1539596,GSM1539597,GSM1539598,GSM1539599,GSM1539600
6.75439263,6.369745976,6.667173917,7.206536442,6.672589318,6.425029891,6.372219657,6.691454598,6.57844228,6.36039964,6.932993836,7.346754795,6.422102859,6.453371516,6.484206371,6.486582035,6.527287787,6.192962116,6.789289903,6.366293502,6.907410311,6.963344554,6.052467484,6.740900795,6.49015961,6.545648738,6.500622968,7.167360076,6.390356571,6.631684245,6.366497495,6.618334477,6.683496797,6.709448241,6.807884485,6.641899806,6.624790904,6.314511401,6.552388109,6.535619691,6.428546384,6.599227862,6.516651741,6.813577305,6.471115772,6.326235348,6.817494057,6.828324763,6.580276075,6.383074207,6.573419833,6.55940891,6.356132984,6.859738512,6.786544759,6.503637807,6.535879394,6.321394388,6.483070553,6.409540292,6.197987271,6.790211129,6.112874287,6.357440005,6.131935999,6.50395097,6.228033528,6.920356963,6.419067243,6.474977441,6.429506691,6.262171569,6.338946283,6.429195787,6.390576406,6.497501593,6.511916498,6.425519993,6.279597043,6.456285434,6.433088414,6.535142047,6.705307182,6.903677209,6.559726363,6.407430453,6.155788047,6.460510507,6.568773469,6.194213137,6.272782737,6.580830035,6.382555731,6.202298308,6.474249533,6.478524898,6.134048687,6.74954011,6.399545366,6.23341779,6.413020627,6.746845197,6.601471514,6.406066589,6.48022822,6.488468533,7.08868633,6.572512963,6.535943269,6.720675673,7.329635376,6.725628836,6.712655535,6.816633051,6.549086833,6.782765029,6.544359453,6.882659945,6.332469394,6.666281056,6.448595069,6.775672573,6.678630323,6.234092929,6.293684273,6.407513114,6.535714797,7.341910489,6.819146036,6.41400359,6.928571342,6.410186358,7.113884316,6.296647394,6.718289718,6.271192016,6.607329129,6.66770992,6.586907452,7.003474685,6.38413466,6.559462761,6.762552744,6.424343371,6.597132119,6.476546515,6.376339826,6.394133995,6.649669557,6.351016111,6.957863846,6.146342917,6.671725378,6.553609824,6.952934786,6.721297769,6.759610683,6.67586862,7.11808816,6.446506122,6.336933912,6.476571437,6.640529063,6.345198309,6.457032315,6.739147221,6.925584038,6.477456863,6.554608166,6.699130419,7.232035889,6.591280119,6.464690083,6.713411081,6.557083719,6.817822313,6.315260004,7.09807984,6.812429941,6.62051759,6.773483104,6.860310004,6.292756308,6.697952788,6.797472365,6.213495097,6.207602369,6.886825068,6.083949134,6.656148007,6.941015891,6.600869379
8.466783106,8.218246216,9.583870017,8.71327567,9.342981036,9.536825543,9.903447593,8.959033354,9.871562859,9.995997498,8.441359907,9.151069756,8.77802589,10.5174686,9.779884841,9.362124893,9.108472056,10.22648845,8.765760782,9.534798119,9.376888016,8.46549229,9.96138884,9.158973217,9.134858544,8.650421403,10.27532897,8.987573375,9.911475758,9.006306648,10.21669668,9.683393936,10.10038541,9.825184452,9.366430449,9.245768371,10.38436765,8.970861601,10.73795503,9.475739176,9.031899749,10.20110299,10.11271229,9.561659041,9.444137585,9.260445851,9.097107806,9.154523675,9.308287119,9.400865492,9.068508923,9.241542309,9.744565272,9.179575465,9.396498029,9.236586395,10.07577808,9.86828023,10.23173423,10.07757658,10.04722997,9.019050846,10.65855487,10.05317028,9.739539921,9.586862549,9.024974197,9.099620545,10.23051081,9.36903109,9.484459876,10.7020534,10.12759417,10.32151508,9.127846599,9.159023734,9.679697604,9.895906426,10.47394483,9.266876656,9.82465336,9.594334493,9.11759364,9.645990261,9.447315015,9.894324097,10.28172111,9.339245726,9.590850463,9.986727266,9.397646428,9.632052492,9.686079978,10.62023242,9.12770513,9.342975287,10.19406137,9.348134341,9.929620854,10.67603328,9.217047862,9.189235746,9.151518096,10.14808709,9.043699052,10.12929519,8.885467832,10.60615205,9.471773493,9.300616288,8.14430398,9.168243188,9.477041969,9.150477651,9.034723558,9.059182463,9.479060626,9.005242199,9.796974882,8.918628992,9.145854482,9.392921949,9.598787084,10.4040717,9.508353522,10.03596366,9.145817946,8.454393422,9.223227502,9.637322673,8.763867025,8.718309629,8.429864587,9.488631076,9.184912366,10.5575238,8.931116496,8.689762308,9.126802042,8.593363612,9.0243982,9.816382632,8.560954751,9.40485782,9.247144905,9.662561914,10.86104828,9.023588285,9.447050484,9.671500281,9.487369657,10.68438252,9.137481638,8.784575569,8.676804594,9.325673332,8.844797872,9.072064497,9.403411923,10.24269767,10.56098385,9.777442586,9.487607029,9.720355323,9.128830509,8.155354745,9.559831487,9.000549447,9.810799159,9.46348504,8.736194228,9.373235259,9.812462307,8.761756123,9.919686942,8.99841364,10.17484395,9.358761408,9.14345966,9.468895479,8.967685545,9.374369383,9.360576076,8.926408745,8.844461475,9.337534069,10.75162385,9.904232865,10.34115649,10.11753126,8.673748232,9.251848053
8.319808798,8.144420926,8.020746765,8.188403319,8.221485297,7.930455016,7.755341485,8.22126475,8.158442451,7.535906286,8.557327171,8.370151412,8.105539964,8.264731628,7.763857684,7.792732651,7.923922623,7.807200926,8.224513721,8.064415991,8.160265423,8.087271001,7.793295957,8.084121899,8.282457448,8.116453994,8.23472108,7.784628121,7.7356093,7.972274509,7.789597777,7.358219323,7.948733136,8.197781722,8.096853544,7.987816624,7.540808394,8.290797563,7.791564146,7.830187777,8.044190792,7.695322996,7.642554211,7.491967704,8.285671951,7.991197532,7.971616128,8.160620687,8.136605915,7.93335596,8.250273334,8.127297269,7.467326295,7.836179839,8.018666819,8.338312688,7.419382434,7.480387936,8.136912734,7.486637849,7.730373174,7.553214172,7.705757965,7.552738842,7.868722301,7.8625035,8.00364517,7.991257907,7.822440367,7.813308812,8.282689287,7.985706802,7.851348901,7.475276082,7.575633139,7.859273855,7.84546307,7.900533505,7.700429384,7.713349281,8.430615022,8.061343793,8.050431335,7.867734145,7.399031831,7.5934771,7.784586396,8.3541722,8.019164372,7.490933717,7.676364437,7.849839677,7.804025224,7.669482143,7.4963252,7.860695312,7.696764492,8.013608569,7.569122665,7.720244828,7.944153018,8.080060009,8.002449338,8.054817943,7.777702,7.989507493,8.116668967,7.918878067,7.982383148,8.187701379,8.058634853,8.106957875,8.306572559,8.247398137,8.131925325,8.213846529,7.920001745,7.910748548,8.028883568,8.064498242,7.613815126,7.764123232,7.965076468,7.736768839,8.055237665,7.995901227,8.065590832,8.304833873,7.992243855,8.216511865,8.027794094,8.294156769,7.763571133,7.616553296,7.915939494,7.836085167,8.181465717,8.028962671,7.87491863,8.258602516,7.950004348,8.15072634,7.897389732,7.890146874,8.148596113,7.776669068,7.720714424,7.960182495,7.954685462,7.871383244,7.850857046,7.579514626,7.693903016,8.238593895,8.562746793,8.315918159,7.994537891,7.833339691,7.962950369,7.742840991,7.890168496,7.724250301,8.07904039,7.943513253,8.160544564,7.983492088,8.148632282,7.815962486,8.205931498,7.538867249,8.02209897,8.11866673,7.841533951,8.052883209,7.9547615,8.149352002,7.579181526,7.95579502,8.153424573,7.976178862,8.028797736,8.391892515,7.935920504,7.850190656,8.218246125,8.025666428,7.591440227,7.707988439,8.033426631,7.786933065,7.815721252,7.84666203
10.81373355,10.20770458,11.43011689,11.06678057,11.2896531,11.00186754,11.61265586,11.24288733,11.84405268,11.94961303,9.747716316,10.81888062,11.18677017,12.11431024,11.72451824,11.16512394,11.34052865,12.01254892,10.1738381,12.01613499,11.49613541,10.55745983,12.20659465,11.39079062,10.8984612,10.44136264,12.2804483,11.67858482,11.92635228,11.53046146,11.90402539,11.79544562,11.79907275,11.92012887,11.62794488,11.04812319,12.43941494,10.93794719,12.13987622,11.72246219,10.68372923,11.91709693,11.90171944,11.22447703,11.05955463,11.44164886,10.96692634,11.12266229,11.62254223,11.69381484,10.9320731,10.70791173,11.80837292,11.39667189,11.44643144,10.8144005,11.98177023,11.59410528,12.27846947,11.88308654,11.77007812,10.88667538,12.59200102,11.91242934,11.37816883,11.68572425,11.11137266,11.16527697,12.14307692,11.74758554,11.29284283,12.29668992,11.95574444,12.13158296,11.77041991,11.15216073,11.62121891,11.87722559,12.53075618,11.66347619,11.39080854,11.63773769,11.32183091,11.75962306,11.46993897,11.90433954,12.37770512,11.44785711,11.78630736,11.95440622,10.88045012,11.66721292,11.68616487,12.6953874,11.56229426,11.23193795,12.18495631,11.26370403,11.89401828,12.50267905,11.05227548,11.30427411,11.09921635,12.10757806,11.01612345,11.99711971,10.96710664,11.7282456,11.49487097,11.33553854,10.0226816,11.01301612,10.90154577,10.90972227,10.90614541,11.43629552,11.60125719,10.86800347,11.7972219,10.85270432,10.59325327,11.33318717,11.86432368,12.31078925,11.39489215,11.51192706,11.10986512,10.40280971,11.08753953,11.62823107,11.07016976,10.21858385,10.2235067,11.65078874,11.42259832,12.46170357,10.83447898,10.31733052,11.06078611,10.43641518,11.26401526,11.75579221,10.56238453,11.39456151,11.22818183,11.72794829,12.6719252,10.44763454,11.60222212,11.73747175,11.39847691,12.77260075,11.36120548,10.54568225,10.25120251,10.99524723,11.12786945,11.07869004,11.14985978,11.95932848,12.22318292,11.94966083,10.78153306,11.7889,10.51696396,10.55924033,11.56147424,10.97115907,11.48845118,11.0182506,10.69968994,11.19687768,11.77407034,11.16025014,12.04119372,11.12199561,12.13571428,10.93144807,11.04158015,11.48810026,10.69904818,11.28041824,11.52192901,11.08492501,10.54224423,11.49366922,12.56616873,12.16574944,12.20403717,11.98164532,10.74317096,11.23124409
8.688520232,8.433362786,9.500260899,8.855991627,9.421074294,9.378074227,9.713442958,8.966534522,9.816722866,10.11178571,8.288311382,8.6704641,8.949291365,10.37216594,9.701252788,9.265483019,9.155891819,9.764857113,8.810701884,9.230842042,9.483714725,8.247415066,10.03188532,9.234110075,9.225954107,8.890821827,10.31751375,8.703810016,9.628701564,9.212910316,9.911492525,9.609727055,9.657979436,9.873649712,9.63992771,9.03818709,9.918317649,9.309524263,10.53763927,9.547081941,9.241274134,9.820059908,10.07807143,9.463289858,9.489356361,9.330892166,9.005326376,8.926710346,9.2622448,9.468537353,9.328080615,9.336055952,9.640567067,9.251084022,9.557936981,9.089724445,9.977659731,9.510603907,10.10166415,9.870158264,9.939280983,8.886921573,10.53749638,9.808563525,9.637310232,9.636833762,9.065476271,9.024228915,10.19609646,9.183912994,9.152867359,10.46381631,10.2070507,9.902415971,8.850091979,8.898518506,9.466574256,9.768632714,10.28562568,8.871651471,9.74140417,9.619084599,9.31003815,9.405302025,9.357858105,9.646019649,10.15147112,9.369526111,9.422499249,9.828968413,9.045478244,9.316830343,9.480502755,10.44674677,9.299149867,9.412132312,9.879723359,9.260285473,9.965076516,10.64175631,9.090393339,9.150846455,8.976187205,10.04356991,8.955745033,9.841691615,8.717173648,10.24467454,9.623981485,9.401159134,8.394855996,9.252788378,9.372268303,8.915876234,9.041465463,9.197055424,9.635195102,8.975442495,9.817163755,8.727261155,8.980127485,9.162174414,9.635158785,10.17787754,9.251014778,9.491765485,8.866424005,8.511981387,9.275420914,9.751519294,8.747619772,8.690372241,8.329637319,9.556163749,8.963647272,10.37641621,8.962537152,8.61525058,9.074286174,8.60342462,8.867520946,9.902772155,8.660488134,9.533497374,9.277371627,9.609974142,10.67406543,8.995288291,9.350623332,9.792885421,9.367220811,10.44201923,9.529784298,8.802428022,8.753477354,9.618021752,8.837627771,8.900956521,9.168283818,9.876063977,10.5888612,9.478253626,9.407339925,9.394831699,9.264508982,8.173788978,9.461688329,8.850852401,9.588552329,9.228106437,8.70195956,9.379750533,9.816023796,9.297791789,9.918476955,8.645228555,9.824777735,8.394891343,9.068809815,9.727610928,8.75231979,9.22389393,9.146673938,9.163521338,8.826796776,9.468089498,10.49412247,10.10057315,10.35128035,9.850874524,8.66910385,8.973175283
6.372709478,6.569093179,6.505185881,6.198766274,6.525431619,6.430631069,6.625635427,6.555533281,6.236724671,6.409662552,6.433757445,6.546729209,6.194862902,6.328145888,6.394589187,6.742121582,6.475931673,6.535163671,6.50867358,6.316372291,6.465893587,6.507148371,6.144710612,6.603500598,6.438566819,6.40294875,6.310487768,6.48570469,6.395392677,6.644796657,6.503129072,6.631301343,6.567277687,6.603595864,6.751783197,6.545717971,6.294525767,6.382028722,6.484623182,6.349710522,6.580596014,6.693130208,6.659608802,6.344567899,6.282494071,6.434820122,6.624092162,6.556626517,6.439542453,6.482021789,6.431300022,6.618892284,6.69557309,6.516640372,6.652425441,6.550480518,6.592768716,6.420473903,6.343364731,6.687078382,6.64825689,6.781373143,6.507874132,6.493296888,6.574888528,6.58843255,6.264332789,6.531020439,6.509873085,6.479926678,6.378510538,6.296222812,6.607680096,6.609472441,6.683054424,6.498162239,6.537172051,6.489223218,6.585913209,6.752745702,6.525242817,6.562548216,6.168600702,6.592913931,6.525635272,6.556790945,6.418832573,6.505250426,6.418178908,6.473102668,6.431719676,6.555336278,6.488766858,6.471557122,6.406275866,6.360010081,6.578544424,6.441724638,6.675673306,6.530941435,6.298466588,6.558402461,6.352465034,6.524556364,6.473558509,6.2670256,6.551359233,6.442434608,6.490553388,6.260769487,6.25365824,6.367318935,6.212507356,6.454783406,6.22639362,6.57436361,6.388106066,6.522794307,6.390094463,6.441802883,6.437140194,6.489675819,6.215634767,6.336901585,6.449777153,6.469277281,6.464150972,6.695446057,6.357176188,6.482804656,6.533578741,6.439988152,6.616986963,6.580342733,6.409372515,6.497414388,6.444417519,6.572807199,6.321370186,6.672078188,6.463588784,6.455125215,6.491300626,6.526829313,6.618415765,6.643777651,6.245147996,6.552015422,6.344841858,6.346444852,6.381822971,6.26472059,6.690752356,6.380116564,6.424806081,6.496328133,6.620108821,6.523263116,6.677572033,6.464940894,6.41880543,6.588613929,6.216523566,6.679285082,6.468252435,6.501108214,6.600967058,6.352982992,6.381906757,6.732019137,6.468401174,6.367308046,6.678843002,6.685681107,6.657353216,6.357671987,6.350632113,6.298137007,6.475491779,6.490524603,6.661719839,6.163680962,6.631212862,6.438238058,6.461267165,6.537480713,6.414378897,6.470227148,6.630989849,6.363109924,6.489028141,6.431911462
9.149508884,9.234937104,9.007692297,8.71290092,8.675400148,8.863932883,8.575371942,9.004244113,8.940750743,8.698245032,8.866963939,9.171890745,8.82683845,9.31702737,8.714834725,8.551534829,9.330104695,8.944622379,9.118219161,8.97009497,9.035965191,9.315583641,9.019632535,8.358020683,8.590078857,9.406904747,8.679633485,8.807112161,9.202360238,9.076568582,8.690999494,8.813203466,9.037065945,8.839960145,8.955967097,8.96289614,8.721368367,9.128230379,8.873022898,8.669813094,9.087242776,8.573813885,9.004396329,9.002377883,9.31594788,8.875064969,9.103012116,8.812187782,8.876813568,8.868391867,8.561829124,9.004596989,8.907778888,9.072562501,8.964674749,8.663791981,8.940021874,8.483624164,8.675217035,8.833088606,8.677968008,8.682677103,8.955920322,8.76519733,8.44823147,9.065141574,8.655495375,8.865597255,8.984922916,8.804374232,8.321860979,8.703938001,8.766873615,8.74379551,8.314396854,9.272761817,8.734814667,8.755600552,8.790702657,8.973364235,8.394406858,8.931443042,9.087676885,8.969462913,8.819129572,8.701448999,9.02274356,8.649031589,8.770686123,8.876340785,8.909031774,8.839916012,9.270042404,8.685898984,8.575819415,8.759341869,8.829631756,8.975810753,8.68505478,8.772745639,9.116331497,9.004826497,9.344822637,9.132007787,8.975512616,8.935936897,9.116424749,9.250122396,8.953006863,9.237807911,9.413056598,8.878471096,9.315430967,9.110050541,9.052360779,9.100134427,8.624521792,9.140953547,8.941738296,8.882576324,9.471076711,9.260651374,8.628156796,9.021354676,8.911083705,8.877639156,9.158147882,9.023569839,9.314120082,8.867022901,9.272761817,8.794873029,9.297324151,8.996496617,8.97366237,8.761306738,8.991333064,9.073681951,9.049911267,9.122964661,8.736009453,8.792292644,9.381671374,8.851527483,9.137697819,8.729943669,8.97335102,9.016999343,8.732321725,8.615665284,8.953438095,8.621469515,9.098231791,8.665206447,9.077672824,8.739756281,9.051985848,9.616503153,9.140030867,8.770904624,8.907520076,8.995631799,9.610740118,8.755528735,9.104552291,8.933802988,8.850064025,8.804689609,9.154708553,9.089380659,9.674601625,8.513994108,8.927204555,9.456180643,9.0731458,8.865319952,8.747387204,9.041266777,8.975612568,9.041696935,9.22246411,8.690742285,8.957441325,9.130911571,9.368901269,8.655364803,8.864392106,9.076568804,8.278745076,9.247907471,8.833848487,8.972863675
7.247663967,7.221038771,7.387994696,7.180853958,7.352533916,7.348041206,7.917067928,7.25096983,7.246454931,8.02560813,7.010864984,7.205208599,7.218483275,7.513141341,7.531880521,7.440043959,7.231419954,7.878074122,7.291444868,7.198343256,7.485307126,7.336840065,7.518373994,7.441464145,7.263139206,7.308880543,7.367418361,7.488411652,7.56974426,7.513167147,7.8043091,7.465933905,7.429488977,7.802576745,7.255624544,7.508752095,7.740307351,7.604921242,7.403258981,7.483456976,7.616980129,7.990085043,7.904863982,7.294714829,7.791190737,7.493660262,7.28873207,7.375154591,7.413214222,7.52374461,7.42720377,7.442173729,7.975805491,7.529920973,7.542643884,7.140034528,7.875842702,7.693976871,7.87796066,7.905554892,7.686907231,7.180113111,7.826073562,7.793412965,7.30297873,7.577542874,7.201206615,7.435425641,7.724236947,7.188852631,7.344555027,7.517332592,7.717793584,8.084319929,7.175902539,7.41538608,7.406684826,7.504022142,7.793338367,7.282711337,7.124785618,7.612277203,7.203406124,7.461977366,7.512157125,7.906246655,7.95927683,7.198008869,7.335852556,7.609767561,7.341693253,7.705203228,7.335938167,8.117226082,7.351606938,7.491720053,7.767156024,7.467561753,7.960713079,7.976085426,7.465318868,7.365465807,7.162923388,7.937073481,7.206390266,7.506746994,7.186437368,7.455021234,7.458416844,7.150192113,6.911076415,7.465085074,7.536352791,7.112984752,7.357906519,7.406130664,7.460165177,7.392966527,7.583163951,7.405980558,7.625469791,7.201311981,7.159472753,8.040330206,7.458556238,7.575339786,7.459224918,7.157097469,7.317409554,7.73349769,7.243370688,7.513566267,7.117125834,7.719499393,7.168772006,8.284288889,7.372909487,7.338185477,7.379486029,7.360736994,7.46930689,7.637198761,7.292863373,7.900144895,7.355611976,7.575907486,7.736807117,7.581179539,7.312231695,7.614341562,7.536722053,7.767154709,7.753688021,7.012280109,7.125441699,7.181848469,7.344622606,7.729452847,7.312742255,7.955966161,7.636364161,7.287722741,7.608390887,7.391257953,7.467476042,6.857922623,7.485842043,7.293658635,7.699064198,7.798593342,7.17427046,7.183509782,7.77911227,7.496499349,8.013396605,7.192880339,7.760831944,7.25005602,7.51875339,7.633657617,7.363389357,6.954000116,7.623373478,7.248667591,7.293045455,7.273527555,7.768755304,7.848493376,8.035233874,7.779176121,7.138844257,7.79521877
10.25334995,9.586060801,9.709083294,9.786625081,9.794258796,9.719121456,9.660128494,9.810143471,9.700851323,9.484908178,9.915052735,9.673044674,10.06298437,9.567017811,9.699428906,9.563172888,10.00337034,9.663773799,9.906418608,9.867128267,9.789577822,9.700955086,10.2432558,9.464842889,9.92288701,10.07390382,9.631029042,9.653125969,9.923512345,9.866110871,9.693941014,9.183900137,9.762780785,9.606783988,9.513809562,9.899100003,9.942546132,9.987345514,9.588654048,10.02151601,9.752635839,9.379471544,9.461162069,9.58563542,9.854552708,10.09204655,9.768278496,9.867617306,9.993480795,9.782975376,9.926781051,9.724554872,9.505282242,9.693816601,9.72573906,9.891944559,9.439590426,9.414918532,9.662386257,9.507508811,9.741057997,9.718935149,9.486586875,9.532540058,9.811954468,9.704622257,10.11397781,9.53679641,9.370583029,10.10204754,9.736519422,10.1234674,9.586131022,9.503471804,9.591427328,10.15679737,9.793665347,9.765244066,9.486228403,9.765110704,10.01287142,9.99887527,9.980659809,9.585739229,9.793459821,9.60004387,9.664694992,9.664519858,9.87393939,9.796130281,10.16632384,9.718488609,9.828305167,9.258505992,9.799084195,9.777248632,9.404615885,9.778600507,9.361714183,9.490165974,10.41746506,9.957890202,9.990723679,9.754975193,9.59397027,9.552185673,10.00014602,9.79194447,9.776602585,10.04903767,9.869258541,9.748325639,10.17417317,10.06431383,9.966770947,9.712193275,9.863630316,9.835000732,9.892902728,9.913298778,9.826769181,9.641827618,10.24665776,9.691980001,9.889885129,10.03252878,9.813751559,9.829968246,10.16242443,9.711295944,9.923251104,9.958659918,9.863488628,9.563978457,9.757688973,9.519352545,9.867075303,10.10051425,9.828796862,9.914420637,9.987952011,9.642957802,9.965935426,9.793860908,9.912204981,9.823184176,9.40833281,10.03057154,9.655201834,10.03493104,9.7270717,9.70381019,9.528592104,10.06680727,9.892414717,9.959771007,9.856076382,10.10143674,9.813421368,9.391963861,9.761394706,9.576612306,10.14019253,9.710952028,10.01977764,9.774343705,9.729937811,10.00766004,9.742688572,9.374115041,9.995262822,9.87459374,9.826407535,10.14201462,9.723611727,9.941938906,9.601274699,9.868124417,9.78510758,9.767849954,9.867896361,10.26987287,9.723056875,10.08899339,9.989000559,9.690904975,9.887644075,9.673984271,9.358962079,9.706817619,9.909372995,9.88992869
6.618415561,6.574186189,7.060385275,6.846494323,7.129737207,7.17288057,7.183134824,6.8974251,7.063343045,7.485868941,6.785322511,6.893086211,7.03122326,7.281711945,7.093882307,6.963518926,7.020493675,7.603452284,6.94204081,6.904705449,7.107481786,6.814945872,7.586138786,6.968399271,7.086769694,6.809907258,7.234768336,6.79265673,7.324137924,6.980309755,7.302224814,7.286652696,7.273027625,7.106431772,7.042124328,7.040772992,7.593129378,6.854094154,7.703086677,7.044585086,7.006423519,7.398991773,7.364847032,7.157420237,6.991177125,6.963907079,6.926740789,6.960796715,7.038597617,6.926774023,6.710119385,7.16209431,7.283161677,7.066624012,7.265600319,6.804131668,7.400524373,7.214315958,7.520404849,7.381371148,7.086579005,7.007265099,7.585895693,7.344571174,7.196263815,7.224784386,7.009090849,6.767457133,7.692771445,7.241335298,6.868570236,7.584920379,7.282357917,7.619133201,7.192072248,7.179864654,7.149085637,7.16381874,7.479023291,7.083351939,6.964250847,7.189519454,7.061223136,7.129027633,7.395196042,7.421493536,7.576078498,7.003267737,7.160256404,7.408979495,7.272784326,7.297316805,7.045945751,7.496950213,7.117167256,7.049690742,7.362502887,6.896180098,7.5509668,7.588583862,6.996811049,7.22271881,7.131958912,7.526571982,6.920605071,7.165401123,6.637255749,7.187719917,7.09082617,6.890697787,6.674126946,6.815820272,7.140913825,6.877090611,7.012440839,7.007416856,6.976300999,6.926166515,7.549200525,6.79528987,6.919122487,7.148910317,7.199985243,7.696626107,6.971801192,7.362807033,7.166212579,6.691807945,7.047237694,7.32746473,6.844887097,6.71333882,6.748886486,7.330873593,6.968020467,7.741567911,7.126717703,6.875176216,7.028972609,6.862859018,6.967582885,6.969246751,6.713326767,7.228669353,7.258741727,7.237841736,7.477525223,6.949089165,7.093091247,7.205511228,6.951714984,7.366258078,7.152595998,6.716503551,6.78418698,7.046790915,6.93015626,7.089124755,7.071130826,7.466209643,7.514914713,7.232989054,7.423171727,7.249659835,6.776815664,6.693566949,7.039496338,6.919559677,7.159848133,7.166373057,6.775090345,6.682526987,7.304316569,7.144427732,7.511335596,6.958967305,7.418073739,6.786979177,7.074673295,7.116375586,6.813598248,6.911981412,7.190070426,7.185797972,6.840452559,7.189785951,7.692600455,7.503144331,7.167570341,7.539332296,6.74483121,7.23139819
